chromosome,transcriptID
18,ENST00000582229
18,ENST00000584316
18,ENST00000582365
18,ENST00000358821
18,ENST00000581872
18,ENST00000313654
18,ENST00000399516
18,ENST00000592519
18,ENST00000649721
18,ENST00000269217
18,ENST00000587184
18,ENST00000586751
18,ENST00000588164
18,ENST00000590104
18,ENST00000588004
18,ENST00000589258
18,ENST00000579624
18,ENST00000585600
18,ENST00000577355
18,ENST00000585037
18,ENST00000579956
18,ENST00000560918
18,ENST00000580243
18,ENST00000322038
18,ENST00000526991
18,ENST00000592211
18,ENST00000592598
18,ENST00000592278
18,ENST00000601405
18,ENST00000588448
18,ENST00000589178
18,ENST00000420878
18,ENST00000584752
18,ENST00000333206
18,ENST00000582371
18,ENST00000584775
18,ENST00000360242
18,ENST00000581520
18,ENST00000584156
18,ENST00000588001
18,ENST00000399496
18,ENST00000627314
18,ENST00000399481
18,ENST00000327201
18,ENST00000463087
18,ENST00000578970
18,ENST00000582666
18,ENST00000584768
18,ENST00000324301
18,ENST00000578914
18,ENST00000578107
18,ENST00000257190
18,ENST00000580499
18,ENST00000577999
18,ENST00000581447
18,ENST00000269202
18,ENST00000398705
18,ENST00000579038
18,ENST00000300591
18,ENST00000582408
18,ENST00000261593
18,ENST00000536736
18,ENST00000642948
18,ENST00000441551
18,ENST00000414184
18,ENST00000452425
18,ENST00000536111
18,ENST00000419859
18,ENST00000591145
18,ENST00000586834
18,ENST00000621048
18,ENST00000585873
18,ENST00000588676
18,ENST00000398686
18,ENST00000261326
18,ENST00000586926
18,ENST00000602628
18,ENST00000583785
18,ENST00000582589
18,ENST00000581912
18,ENST00000583216
18,ENST00000584613
18,ENST00000579583
18,ENST00000577600
18,ENST00000581513
18,ENST00000582260
18,ENST00000583203
18,ENST00000579847
18,ENST00000580672
18,ENST00000324262
18,ENST00000581272
18,ENST00000579169
18,ENST00000397929
18,ENST00000327305
18,ENST00000582281
18,ENST00000583169
18,ENST00000334049
18,ENST00000535121
18,ENST00000269162
18,ENST00000423027
18,ENST00000585642
18,ENST00000590228
18,ENST00000560661
18,ENST00000639487
18,ENST00000610712
18,ENST00000322342
18,ENST00000400556
18,ENST00000400555
18,ENST00000285124
18,ENST00000578875
18,ENST00000584074
18,ENST00000587810
18,ENST00000592221
18,ENST00000581250
18,ENST00000580745
18,ENST00000580182
18,ENST00000582240
18,ENST00000612461
18,ENST00000581835
18,ENST00000586953
18,ENST00000589917
18,ENST00000592212
18,ENST00000545673
18,ENST00000324794
18,ENST00000398654
18,ENST00000585916
18,ENST00000585908
18,ENST00000586087
18,ENST00000587763
18,ENST00000322980
18,ENST00000583092
18,ENST00000253506
18,ENST00000308268
18,ENST00000538664
18,ENST00000586546
18,ENST00000591480
18,ENST00000590815
18,ENST00000300605
18,ENST00000579226
18,ENST00000217652
18,ENST00000578611
18,ENST00000583449
18,ENST00000578562
18,ENST00000536605
18,ENST00000580887
18,ENST00000343848
18,ENST00000648965
18,ENST00000581193
18,ENST00000400175
18,ENST00000584539
18,ENST00000360428
18,ENST00000434452
18,ENST00000584980
18,ENST00000257197
18,ENST00000257198
18,ENST00000588183
18,ENST00000257192
18,ENST00000415576
18,ENST00000237500
18,ENST00000591814
18,ENST00000397790
18,ENST00000587635
18,ENST00000592060
18,ENST00000585672
18,ENST00000283351
18,ENST00000580104
18,ENST00000582539
18,ENST00000581057
18,ENST00000582513
18,ENST00000586501
18,ENST00000586135
18,ENST00000591911
18,ENST00000591619
18,ENST00000382948
18,ENST00000587139
18,ENST00000592521
18,ENST00000280020
18,ENST00000592611
18,ENST00000582992
18,ENST00000382713
18,ENST00000581641
18,ENST00000262120
18,ENST00000583147
18,ENST00000581620
18,ENST00000582437
18,ENST00000537114
18,ENST00000590617
18,ENST00000353909
18,ENST00000269468
18,ENST00000591416
18,ENST00000542384
18,ENST00000427363
18,ENST00000592179
18,ENST00000318065
18,ENST00000590313
18,ENST00000592223
18,ENST00000329101
18,ENST00000586434
18,ENST00000545796
18,ENST00000590215
18,ENST00000589733
18,ENST00000591535
18,ENST00000398488
18,ENST00000398493
18,ENST00000457839
18,ENST00000398495
18,ENST00000589541
18,ENST00000585595
18,ENST00000588937
18,ENST00000587605
18,ENST00000705655
18,ENST00000590208
18,ENST00000347968
18,ENST00000269471
18,ENST00000339998
18,ENST00000639929
18,ENST00000580335
18,ENST00000583637
18,ENST00000579496
18,ENST00000585524
18,ENST00000256425
18,ENST00000543885
18,ENST00000269439
18,ENST00000586604
18,ENST00000588679
18,ENST00000590330
18,ENST00000587853
18,ENST00000593230
18,ENST00000389658
18,ENST00000588540
18,ENST00000592595
18,ENST00000540640
18,ENST00000428869
18,ENST00000400384
18,ENST00000579941
18,ENST00000578949
18,ENST00000581580
18,ENST00000581559
18,ENST00000579349
18,ENST00000304775
18,ENST00000582875
18,ENST00000578080
18,ENST00000462226
18,ENST00000497844
18,ENST00000449797
18,ENST00000592156
18,ENST00000453447
18,ENST00000412726
18,ENST00000431965
18,ENST00000588444
18,ENST00000436348
18,ENST00000581075
18,ENST00000591214
18,ENST00000586040
18,ENST00000402690
18,ENST00000262160
18,ENST00000432185
18,ENST00000337363
18,ENST00000592040
18,ENST00000591504
18,ENST00000591306
18,ENST00000312828
18,ENST00000586360
18,ENST00000324000
18,ENST00000575389
18,ENST00000537592
18,ENST00000536229
18,ENST00000573324
18,ENST00000589935
18,ENST00000357574
18,ENST00000254442
18,ENST00000593058
18,ENST00000591449
18,ENST00000585669
18,ENST00000578051
18,ENST00000635540
18,ENST00000399799
18,ENST00000590988
18,ENST00000592966
18,ENST00000398439
18,ENST00000440472
18,ENST00000261606
18,ENST00000309836
18,ENST00000409402
18,ENST00000426880
18,ENST00000256906
18,ENST00000391403
18,ENST00000323274
18,ENST00000323250
18,ENST00000323224
18,ENST00000525417
18,ENST00000650392
18,ENST00000590910
18,ENST00000589109
18,ENST00000326695
18,ENST00000592674
18,ENST00000589050
18,ENST00000583700
18,ENST00000585953
18,ENST00000357384
18,ENST00000399022
18,ENST00000590898
18,ENST00000585879
18,ENST00000587563
18,ENST00000494518
18,ENST00000488454
18,ENST00000417656
18,ENST00000398452
18,ENST00000285116
18,ENST00000579823
18,ENST00000585023
18,ENST00000581950
18,ENST00000588737
18,ENST00000579124
18,ENST00000577588
18,ENST00000582354
18,ENST00000442544
18,ENST00000584040
18,ENST00000689888
18,ENST00000307844
18,ENST00000581310
18,ENST00000686109
18,ENST00000579214
18,ENST00000540918
18,ENST00000577185
18,ENST00000317571
18,ENST00000584250
18,ENST00000304621
18,ENST00000579594
18,ENST00000300091
18,ENST00000382911
18,ENST00000648616
18,ENST00000578138
18,ENST00000620105
18,ENST00000581687
18,ENST00000583057
18,ENST00000585177
18,ENST00000577445
18,ENST00000360790
18,ENST00000399721
18,ENST00000399725
18,ENST00000399722
18,ENST00000327155
18,ENST00000327228
18,ENST00000581819
18,ENST00000410092
18,ENST00000580880
18,ENST00000587269
18,ENST00000587421
18,ENST00000619403
18,ENST00000588028
18,ENST00000589170
18,ENST00000590374
18,ENST00000591526
18,ENST00000593159
18,ENST00000588566
18,ENST00000588149
18,ENST00000590178
18,ENST00000591405
18,ENST00000588053
18,ENST00000586047
18,ENST00000592387
18,ENST00000587601
18,ENST00000586525
18,ENST00000587107
18,ENST00000590855
18,ENST00000591279
18,ENST00000589194
18,ENST00000592656
18,ENST00000589077
18,ENST00000586743
18,ENST00000695904
18,ENST00000695903
18,ENST00000649564
18,ENST00000650467
18,ENST00000439986
18,ENST00000589619
18,ENST00000588970
18,ENST00000502059
18,ENST00000321925
18,ENST00000399441
18,ENST00000419743
18,ENST00000583443
18,ENST00000577250
18,ENST00000584130
18,ENST00000577501
18,ENST00000581585
18,ENST00000339486
18,ENST00000585477
18,ENST00000590377
18,ENST00000589700
18,ENST00000586142
18,ENST00000590246
18,ENST00000436407
18,ENST00000586056
18,ENST00000588179
18,ENST00000402943
18,ENST00000535474
18,ENST00000586951
18,ENST00000589322
18,ENST00000415427
18,ENST00000319481
18,ENST00000399443
18,ENST00000357041
18,ENST00000578013
18,ENST00000578055
18,ENST00000584119
18,ENST00000579851
18,ENST00000578091
18,ENST00000582645
18,ENST00000585404
18,ENST00000586514
18,ENST00000590437
18,ENST00000586438
18,ENST00000456142
18,ENST00000420468
18,ENST00000529320
18,ENST00000256857
18,ENST00000581347
18,ENST00000383490
18,ENST00000589329
18,ENST00000520495
18,ENST00000523122
18,ENST00000359865
18,ENST00000517570
18,ENST00000695636
18,ENST00000695635
18,ENST00000530323
18,ENST00000306329
18,ENST00000586262
18,ENST00000589931
18,ENST00000587807
18,ENST00000590954
18,ENST00000217515
18,ENST00000592334
18,ENST00000262094
18,ENST00000586570
18,ENST00000261537
18,ENST00000356443
18,ENST00000356825
18,ENST00000585978
18,ENST00000589877
18,ENST00000587613
18,ENST00000256413
18,ENST00000382998
18,ENST00000591412
18,ENST00000588982
18,ENST00000535628
18,ENST00000269209
18,ENST00000399218
18,ENST00000583696
18,ENST00000585680
18,ENST00000639612
18,ENST00000639688
18,ENST00000640965
18,ENST00000639115
18,ENST00000639255
18,ENST00000638410
18,ENST00000639398
18,ENST00000639665
18,ENST00000639850
18,ENST00000382927
18,ENST00000638937
18,ENST00000640967
18,ENST00000640530
18,ENST00000321341
18,ENST00000251047
18,ENST00000299721
18,ENST00000587244
18,ENST00000555288
18,ENST00000334889
18,ENST00000256852
18,ENST00000588345
18,ENST00000587752
18,ENST00000591387
18,ENST00000590800
18,ENST00000648529
18,ENST00000217800
18,ENST00000579434
18,ENST00000581699
18,ENST00000539435
18,ENST00000534970
18,ENST00000315677
18,ENST00000400150
18,ENST00000400155
18,ENST00000400149
18,ENST00000400147
18,ENST00000625802
18,ENST00000586230
18,ENST00000588927
18,ENST00000590138
18,ENST00000383376
18,ENST00000400145
18,ENST00000590107
18,ENST00000589238
18,ENST00000400256
18,ENST00000269143
18,ENST00000687337
18,ENST00000691179
18,ENST00000691970
18,ENST00000688199
18,ENST00000692497
18,ENST00000590811
18,ENST00000579112
18,ENST00000579949
18,ENST00000643712
18,ENST00000581680
18,ENST00000269159
18,ENST00000581527
18,ENST00000515196
18,ENST00000639615
18,ENST00000309976
18,ENST00000317251
18,ENST00000496196
18,ENST00000317235
18,ENST00000588072
18,ENST00000400033
18,ENST00000497577
18,ENST00000318388
18,ENST00000577703
18,ENST00000583263
18,ENST00000358095
18,ENST00000359358
18,ENST00000413393
18,ENST00000589699
18,ENST00000588910
18,ENST00000538170
18,ENST00000300249
18,ENST00000588349
18,ENST00000436190
18,ENST00000587359
18,ENST00000589180
18,ENST00000591734
18,ENST00000314574
18,ENST00000584307
18,ENST00000577961
18,ENST00000583137
18,ENST00000581109
18,ENST00000578734
18,ENST00000578921
18,ENST00000582913
18,ENST00000344987
18,ENST00000580640
18,ENST00000693743
18,ENST00000382850
18,ENST00000256830
18,ENST00000676223
18,ENST00000675147
18,ENST00000592846
18,ENST00000675801
18,ENST00000456986
18,ENST00000675502
18,ENST00000675227
18,ENST00000435432
18,ENST00000357895
18,ENST00000586263
18,ENST00000456173
18,ENST00000676024
18,ENST00000676226
18,ENST00000588494
18,ENST00000675221
18,ENST00000431212
18,ENST00000586268
18,ENST00000587190
18,ENST00000635997
18,ENST00000674517
18,ENST00000587881
18,ENST00000679791
18,ENST00000675101
18,ENST00000511306
18,ENST00000358970
18,ENST00000620346
18,ENST00000675865
18,ENST00000690538
18,ENST00000358984
18,ENST00000665241
18,ENST00000383408
18,ENST00000674853
18,ENST00000302079
18,ENST00000582937
18,ENST00000613122
18,ENST00000075430
18,ENST00000591598
18,ENST00000590635
18,ENST00000299543
18,ENST00000585042
18,ENST00000340541
18,ENST00000400000
18,ENST00000306084
18,ENST00000357775
18,ENST00000584255
18,ENST00000536353
18,ENST00000426838
18,ENST00000677068
18,ENST00000649279
18,ENST00000677699
18,ENST00000678152
18,ENST00000677077
18,ENST00000677130
18,ENST00000400345
18,ENST00000356462
18,ENST00000589054
18,ENST00000674845
18,ENST00000617539
18,ENST00000580206
18,ENST00000503781
18,ENST00000583136
18,ENST00000592306
18,ENST00000585579
18,ENST00000588433
18,ENST00000685696
18,ENST00000686215
18,ENST00000688194
18,ENST00000689545
18,ENST00000688563
18,ENST00000690453
18,ENST00000685570
18,ENST00000683218
18,ENST00000245121
18,ENST00000591522
18,ENST00000687291
18,ENST00000692939
18,ENST00000585383
18,ENST00000693648
18,ENST00000592005
18,ENST00000580642
18,ENST00000580751
18,ENST00000581570
18,ENST00000582448
18,ENST00000577572
18,ENST00000581021
18,ENST00000582792
18,ENST00000578700
18,ENST00000584083
18,ENST00000577636
18,ENST00000579061
18,ENST00000578954
18,ENST00000687039
18,ENST00000585469
18,ENST00000356157
18,ENST00000586198
18,ENST00000577612
18,ENST00000406285
18,ENST00000579534
18,ENST00000615553
18,ENST00000619301
18,ENST00000615052
18,ENST00000588730
18,ENST00000587591
18,ENST00000647584
18,ENST00000383578
18,ENST00000340116
18,ENST00000581475
18,ENST00000580982
18,ENST00000585128
18,ENST00000584453
18,ENST00000583771
18,ENST00000359158
18,ENST00000546007
18,ENST00000400020
18,ENST00000581635
18,ENST00000577992
18,ENST00000262126
18,ENST00000585234
18,ENST00000583046
18,ENST00000398398
18,ENST00000578272
18,ENST00000256429
18,ENST00000324750
18,ENST00000589410
18,ENST00000539244
18,ENST00000587724
18,ENST00000585121
18,ENST00000269138
18,ENST00000577766
18,ENST00000399177
18,ENST00000579947
18,ENST00000583930
18,ENST00000593001
18,ENST00000586844
18,ENST00000589859
18,ENST00000588103
18,ENST00000590501
18,ENST00000589267
18,ENST00000588191
18,ENST00000406524
18,ENST00000579916
18,ENST00000586009
18,ENST00000300227
18,ENST00000581524
18,ENST00000403303
18,ENST00000581852
18,ENST00000588186
18,ENST00000592331
18,ENST00000592977
18,ENST00000383467
18,ENST00000257209
18,ENST00000590592
18,ENST00000359247
18,ENST00000591635
18,ENST00000592930
18,ENST00000592128
18,ENST00000383096
18,ENST00000588591
18,ENST00000334919
18,ENST00000591287
18,ENST00000579640
18,ENST00000542420
18,ENST00000415083
18,ENST00000577221
18,ENST00000458039
18,ENST00000383432
18,ENST00000609094
18,ENST00000585015
18,ENST00000019317
18,ENST00000323329
18,ENST00000255226
18,ENST00000586448
18,ENST00000434239
18,ENST00000580650
18,ENST00000420428
18,ENST00000587924
18,ENST00000589229
18,ENST00000587819
18,ENST00000601392
18,ENST00000587657
18,ENST00000588597
18,ENST00000589386
18,ENST00000593271
18,ENST00000591282
18,ENST00000587911
18,ENST00000603232
18,ENST00000361795
18,ENST00000601019
18,ENST00000590112
18,ENST00000269137
18,ENST00000583955
18,ENST00000581214
18,ENST00000578399
18,ENST00000354542
18,ENST00000332567
18,ENST00000618619
18,ENST00000618613
18,ENST00000579408
18,ENST00000579248
18,ENST00000397869
18,ENST00000527975
18,ENST00000577755
18,ENST00000528160
18,ENST00000359645
18,ENST00000527041
18,ENST00000397865
18,ENST00000531144
18,ENST00000397866
18,ENST00000585201
18,ENST00000355994
18,ENST00000382582
18,ENST00000581373
18,ENST00000580261
18,ENST00000580210
18,ENST00000578532
18,ENST00000617346
18,ENST00000583036
18,ENST00000615760
18,ENST00000580387
18,ENST00000615479
18,ENST00000578528
18,ENST00000397875
18,ENST00000583474
18,ENST00000533278
18,ENST00000526111
18,ENST00000306851
18,ENST00000493661
18,ENST00000295211
18,ENST00000441827
18,ENST00000448851
18,ENST00000397988
18,ENST00000636430
18,ENST00000397985
18,ENST00000542677
18,ENST00000353706
18,ENST00000526932
18,ENST00000408945
18,ENST00000237019
18,ENST00000383131
18,ENST00000579372
18,ENST00000583798
18,ENST00000581878
18,ENST00000397860
18,ENST00000397863
18,ENST00000498683
18,ENST00000459948
18,ENST00000578873
18,ENST00000493623
18,ENST00000483025
18,ENST00000473302
18,ENST00000447114
18,ENST00000578193
18,ENST00000579129
18,ENST00000580402
18,ENST00000443281
18,ENST00000420687
18,ENST00000413956
18,ENST00000457692
18,ENST00000582337
18,ENST00000577538
18,ENST00000299687
18,ENST00000584235
18,ENST00000584787
18,ENST00000361524
18,ENST00000299727
18,ENST00000615385
18,ENST00000614697
18,ENST00000651870
18,ENST00000578327
18,ENST00000582135
18,ENST00000582388
18,ENST00000399425
18,ENST00000400143
18,ENST00000581829
18,ENST00000309902
18,ENST00000589516
18,ENST00000451882
18,ENST00000586829
18,ENST00000440549
18,ENST00000590986
18,ENST00000269187
18,ENST00000648670
18,ENST00000591792
18,ENST00000650045
18,ENST00000345724
18,ENST00000649217
18,ENST00000357006
18,ENST00000538137
18,ENST00000577775
18,ENST00000577801
18,ENST00000404622
18,ENST00000431370
18,ENST00000546027
18,ENST00000447428
18,ENST00000398019
18,ENST00000540675
18,ENST00000336429
18,ENST00000425392
18,ENST00000262158
18,ENST00000591805
18,ENST00000589634
18,ENST00000586093
18,ENST00000591924
18,ENST00000589189
18,ENST00000269195
18,ENST00000591081
18,ENST00000590654
18,ENST00000581073
18,ENST00000584764
18,ENST00000269503
18,ENST00000585159
18,ENST00000580035
18,ENST00000581278
18,ENST00000578221
18,ENST00000585067
18,ENST00000648078
18,ENST00000284202
18,ENST00000577461
18,ENST00000580488
18,ENST00000299502
18,ENST00000269601
18,ENST00000582882
18,ENST00000580153
18,ENST00000589952
18,ENST00000592149
18,ENST00000587862
18,ENST00000587735
18,ENST00000357575
18,ENST00000397778
18,ENST00000351365
18,ENST00000474967
18,ENST00000590381
18,ENST00000591964
18,ENST00000478144
18,ENST00000593030
18,ENST00000589452
18,ENST00000589565
18,ENST00000592688
18,ENST00000540766
18,ENST00000540799
18,ENST00000542824
18,ENST00000350494
18,ENST00000542430
18,ENST00000539560
18,ENST00000697219
18,ENST00000697217
18,ENST00000285039
18,ENST00000423854
18,ENST00000442325
18,ENST00000545632
18,ENST00000351393
18,ENST00000324581
18,ENST00000588729
18,ENST00000440960
18,ENST00000336990
18,ENST00000582621
18,ENST00000577287
18,ENST00000581982
18,ENST00000280200
18,ENST00000578928
18,ENST00000699172
18,ENST00000699171
18,ENST00000699170
18,ENST00000317615
18,ENST00000699169
18,ENST00000586587
18,ENST00000590217
18,ENST00000699168
18,ENST00000699166
18,ENST00000699165
18,ENST00000699164
18,ENST00000585331
18,ENST00000269491
18,ENST00000382768
18,ENST00000310045
18,ENST00000587929
18,ENST00000585751
18,ENST00000591034
18,ENST00000593250
18,ENST00000587666
18,ENST00000423709
18,ENST00000262127
18,ENST00000590143
18,ENST00000590956
18,ENST00000251081
18,ENST00000256925
18,ENST00000280904
18,ENST00000544267
18,ENST00000355632
18,ENST00000261333
18,ENST00000330501
18,ENST00000591206
18,ENST00000601719
18,ENST00000580774
18,ENST00000581714
18,ENST00000618847
18,ENST00000532857
18,ENST00000542818
18,ENST00000617840
18,ENST00000443185
18,ENST00000398545
18,ENST00000585800
18,ENST00000590532
18,ENST00000585206
18,ENST00000683654
18,ENST00000682241
18,ENST00000682087
18,ENST00000683614
18,ENST00000586100
18,ENST00000585948
18,ENST00000586485
18,ENST00000587994
18,ENST00000589432
18,ENST00000285093
18,ENST00000400473
18,ENST00000579963
18,ENST00000261590
18,ENST00000592264
18,ENST00000588119
18,ENST00000581444
18,ENST00000358232
18,ENST00000648081
18,ENST00000543127
18,ENST00000649141
18,ENST00000262093
18,ENST00000652755
18,ENST00000382873
18,ENST00000585494
18,ENST00000591977
18,ENST00000592699
18,ENST00000542162
18,ENST00000580025
18,ENST00000582336
18,ENST00000577531
18,ENST00000497608
18,ENST00000482411
18,ENST00000578520
18,ENST00000460322
18,ENST00000473688
18,ENST00000587396
18,ENST00000586837
18,ENST00000591474
18,ENST00000673786
18,ENST00000589548
18,ENST00000285106
18,ENST00000589940
18,ENST00000412036
18,ENST00000477053
18,ENST00000383233
18,ENST00000682357
18,ENST00000580088
18,ENST00000585474
18,ENST00000592957
18,ENST00000299608
18,ENST00000299766
18,ENST00000588600
18,ENST00000586366
18,ENST00000426216
18,ENST00000307671
18,ENST00000586672
18,ENST00000586722
18,ENST00000587878
18,ENST00000589326
18,ENST00000589732
18,ENST00000588895
18,ENST00000590477
18,ENST00000564631
18,ENST00000588921
18,ENST00000610723
18,ENST00000614939
18,ENST00000588909
18,ENST00000587207
18,ENST00000590337
18,ENST00000590692
18,ENST00000585635
18,ENST00000591823
18,ENST00000589049
18,ENST00000590500
18,ENST00000383056
18,ENST00000593035
18,ENST00000334295
18,ENST00000587919
18,ENST00000569053
18,ENST00000443099
18,ENST00000562706
18,ENST00000576274
18,ENST00000574096
18,ENST00000688342
18,ENST00000320876
18,ENST00000585229
18,ENST00000577880
18,ENST00000584897
18,ENST00000686763
18,ENST00000686864
18,ENST00000645355
18,ENST00000642953
18,ENST00000615148
18,ENST00000590870
18,ENST00000589860
18,ENST00000587690
18,ENST00000590868
18,ENST00000593165
18,ENST00000589215
18,ENST00000269221
18,ENST00000569982
18,ENST00000589554
18,ENST00000585518
18,ENST00000592206
18,ENST00000591715
18,ENST00000282058
18,ENST00000586060
18,ENST00000592471
18,ENST00000565918
18,ENST00000564008
18,ENST00000587382
18,ENST00000575515
18,ENST00000590842
18,ENST00000592989
18,ENST00000590140
18,ENST00000585528
18,ENST00000591011
18,ENST00000597477
18,ENST00000589056
18,ENST00000587402
18,ENST00000399061
18,ENST00000589881
18,ENST00000261332
18,ENST00000672005
18,ENST00000269205
18,ENST00000591051
18,ENST00000269228
18,ENST00000586545
18,ENST00000586150
18,ENST00000590723
18,ENST00000591107
18,ENST00000261600
18,ENST00000580038
18,ENST00000631280
18,ENST00000579891
18,ENST00000584642
18,ENST00000581269
18,ENST00000581116
18,ENST00000580552
18,ENST00000582526
18,ENST00000585174
18,ENST00000579517
18,ENST00000593280
18,ENST00000398870
18,ENST00000262039
18,ENST00000589539
18,ENST00000591981
18,ENST00000590324
18,ENST00000590406
18,ENST00000589869
18,ENST00000589252
18,ENST00000592364
18,ENST00000586592
18,ENST00000590665
18,ENST00000590156
18,ENST00000282050
18,ENST00000593152
18,ENST00000398752
18,ENST00000591906
18,ENST00000587129
18,ENST00000590652
18,ENST00000590258
18,ENST00000397968
18,ENST00000536984
18,ENST00000323011
18,ENST00000409746
18,ENST00000589328
18,ENST00000587418
18,ENST00000546268
18,ENST00000389474
18,ENST00000588875
18,ENST00000299714
18,ENST00000509791
18,ENST00000587834
18,ENST00000593130
18,ENST00000585650
18,ENST00000588162
18,ENST00000261597
18,ENST00000696484
18,ENST00000584508
18,ENST00000382638
18,ENST00000579022
18,ENST00000262198
18,ENST00000560752
18,ENST00000580157
18,ENST00000454642
18,ENST00000540086
18,ENST00000559951
18,ENST00000560561
18,ENST00000561195
18,ENST00000579658
18,ENST00000262150
18,ENST00000592875
18,ENST00000353265
18,ENST00000463384
18,ENST00000591386
18,ENST00000642541
18,ENST00000593195
18,ENST00000592541
18,ENST00000592288
18,ENST00000681521
18,ENST00000269197
18,ENST00000696964
18,ENST00000262719
18,ENST00000587422
18,ENST00000585522
18,ENST00000586687
18,ENST00000470488
18,ENST00000262197
18,ENST00000306735
18,ENST00000591514
18,ENST00000355491
18,ENST00000584915
18,ENST00000697043
18,ENST00000697042
18,ENST00000697041
18,ENST00000697040
18,ENST00000677752
18,ENST00000261596
18,ENST00000697039
18,ENST00000585769
18,ENST00000317932
18,ENST00000417602
18,ENST00000578973
18,ENST00000580638
18,ENST00000580191
18,ENST00000580059
18,ENST00000408011
18,ENST00000592837
18,ENST00000591711
18,ENST00000586825
18,ENST00000586295
18,ENST00000579973
18,ENST00000618334
18,ENST00000610527
18,ENST00000333234
18,ENST00000587873
18,ENST00000269194
18,ENST00000569722
18,ENST00000562771
18,ENST00000589332
18,ENST00000696483
18,ENST00000306346
18,ENST00000582707
18,ENST00000645191
18,ENST00000646492
18,ENST00000591497
18,ENST00000309660
18,ENST00000587703
18,ENST00000585666
18,ENST00000353319
18,ENST00000591115
18,ENST00000591901
18,ENST00000327283
18,ENST00000536675
18,ENST00000538374
18,ENST00000262717
18,ENST00000645816
18,ENST00000319888
18,ENST00000576251
18,ENST00000577166
18,ENST00000609769
18,ENST00000574676
18,ENST00000587262
18,ENST00000696490
18,ENST00000696482
18,ENST00000696485
18,ENST00000696489
18,ENST00000282041
18,ENST00000592272
18,ENST00000590884
18,ENST00000587884
18,ENST00000574538
18,ENST00000591305
18,ENST00000592776
18,ENST00000424526
18,ENST00000400266
18,ENST00000580410
18,ENST00000261601
18,ENST00000383589
18,ENST00000581983
18,ENST00000583119
18,ENST00000450565
18,ENST00000579794
18,ENST00000588577
18,ENST00000269466
18,ENST00000591429
18,ENST00000590722
18,ENST00000588860
18,ENST00000398417
18,ENST00000589076
18,ENST00000590061
18,ENST00000342988
18,ENST00000589941
18,ENST00000611848
18,ENST00000588745
18,ENST00000592186
18,ENST00000593223
18,ENST00000592059
18,ENST00000589216
18,ENST00000580384
18,ENST00000581327
18,ENST00000580732
18,ENST00000269218
18,ENST00000579454
18,ENST00000316249
18,ENST00000584895
18,ENST00000626631
18,ENST00000255224
18,ENST00000596867
18,ENST00000577910
18,ENST00000562030
18,ENST00000583225
18,ENST00000566777
18,ENST00000630712
18,ENST00000568186
18,ENST00000566514
18,ENST00000630828
18,ENST00000308911
18,ENST00000593720
18,ENST00000406189
18,ENST00000562638
18,ENST00000565908
18,ENST00000583280
18,ENST00000540999
18,ENST00000569357
18,ENST00000562847
18,ENST00000562543
18,ENST00000627784
18,ENST00000583083
18,ENST00000537578
18,ENST00000630720
18,ENST00000590752
18,ENST00000332968
18,ENST00000269445
18,ENST00000675505
18,ENST00000636400
18,ENST00000356073
18,ENST00000637169
18,ENST00000570287
18,ENST00000643689
18,ENST00000616053
18,ENST00000354452
18,ENST00000628689
18,ENST00000629343
18,ENST00000636751
18,ENST00000261292
18,ENST00000626584
18,ENST00000635822
18,ENST00000579750
18,ENST00000627320
18,ENST00000630224
18,ENST00000565124
18,ENST00000581738
18,ENST00000543082
18,ENST00000565393
18,ENST00000457482
18,ENST00000568673
18,ENST00000427224
18,ENST00000637115
18,ENST00000580036
18,ENST00000577628
18,ENST00000578396
18,ENST00000563888
18,ENST00000564228
18,ENST00000253159
18,ENST00000543926
18,ENST00000674764
18,ENST00000561831
18,ENST00000564343
18,ENST00000579058
18,ENST00000627685
18,ENST00000626595
18,ENST00000561992
18,ENST00000675707
18,ENST00000544241
18,ENST00000626425
18,ENST00000637923
18,ENST00000567880
18,ENST00000630268
18,ENST00000562607
18,ENST00000442713
18,ENST00000570146
18,ENST00000628636
18,ENST00000591040
18,ENST00000592416
18,ENST00000628078
18,ENST00000577734
18,ENST00000537856
18,ENST00000584983
18,ENST00000636822
18,ENST00000583353
18,ENST00000638154
18,ENST00000418472
18,ENST00000569012
18,ENST00000566286
18,ENST00000645888
18,ENST00000398339
18,ENST00000564403
18,ENST00000564999
18,ENST00000625925
18,ENST00000568169
18,ENST00000629387
18,ENST00000590810
18,ENST00000563824
18,ENST00000320610
18,ENST00000630319
18,ENST00000706008
18,ENST00000565018
18,ENST00000570177
18,ENST00000568147
18,ENST00000566279
19,ENST00000587252
19,ENST00000550896
19,ENST00000552293
19,ENST00000587734
19,ENST00000590593
19,ENST00000585845
19,ENST00000592955
19,ENST00000393623
19,ENST00000585995
19,ENST00000294618
19,ENST00000616433
19,ENST00000589928
19,ENST00000585748
19,ENST00000337994
19,ENST00000621731
19,ENST00000316737
19,ENST00000587543
19,ENST00000590327
19,ENST00000585465
19,ENST00000591954
19,ENST00000585851
19,ENST00000593219
19,ENST00000326873
19,ENST00000652231
19,ENST00000527220
19,ENST00000270451
19,ENST00000263369
19,ENST00000252593
19,ENST00000222120
19,ENST00000252453
19,ENST00000591200
19,ENST00000597784
19,ENST00000594523
19,ENST00000171111
19,ENST00000243563
19,ENST00000595816
